"GEOID","Year","Median AQI","rate_notgood_aqi"
"51",2019,34,0
"24011",2019,39,0
"05015",2019,9,0
"24017",2019,36,0
"45025",2019,40,0
"51059",2019,49,0.00547945205479452
"51061",2019,37,0
"24021",2019,42,0
"47055",2019,40,0
"51",2019,42,0
"51085",2019,41,0
"51087",2019,38,0
"51",2019,8,0
"51107",2019,38,0.0029673590504451
"51",2019,34,0
"01089",2019,41,0
"51",2019,20,0
"51147",2019,35,0
"51153",2019,36,0
"51",2019,43,0
"51161",2019,42,0
"51163",2019,38,0
"33015",2019,38,0
"51",2019,34,0
"20185",2019,39,0
"51",2019,41,0
"51",2019,34,0
"51",2019,8,0
"51197",2019,41,0
"08001",2019,17,0
"53003",2019,36,0.00280112044817927
"05007",2019,39,0
"53007",2019,32,0.00273972602739726
"53009",2019,38,0
"05019",2019,34,0.00274725274725275
"05027",2019,22,0
"53015",2019,24,0
"01059",2019,21,0
"08045",2019,23,0
"05053",2019,24,0
"53027",2019,27,0
"01073",2019,26,0
"48269",2019,48,0
"53035",2019,24,0
"53037",2019,31,0
"53039",2019,27,0
"16061",2019,27,0
"17125",2019,28,0
"53047",2019,42,0
"13229",2019,44,0.00547945205479452
"08111",2019,21,0
"53057",2019,29,0
"53061",2019,40,0.00274725274725275
"53063",2019,42,0.00273972602739726
"20189",2019,36,0.00273972602739726
"31173",2019,33,0
"53071",2019,23,0
"53073",2019,29,0
"53075",2019,24,0
"53077",2019,51,0.0273972602739726
"45015",2019,40,0.00719424460431655
"54009",2019,19,0.00277777777777778
"54011",2019,40,0
"13123",2019,32,0
"54025",2019,42,0
"13141",2019,40,0
"18061",2019,41,0
"54039",2019,44,0
"01093",2019,41,0
"01095",2019,46,0
"54061",2019,41,0
"18115",2019,42,0
"54093",2019,35,0
"39173",2019,40,0
"39005",2019,35,0
"17009",2019,40,0
"05027",2019,37,0
"55025",2019,43,0
"13091",2019,42,0.00273972602739726
"55029",2019,35,0.00497512437810945
"55035",2019,39,0
"55039",2019,36,0
"42053",2019,36,0
"05053",2019,39,0.00273972602739726
"01073",2019,37,0
"55059",2019,44,0.00547945205479452
"55061",2019,36,0
"55063",2019,39,0
"55071",2019,36,0
"55073",2019,34,0
"55079",2019,47,0.00821917808219178
"55087",2019,41,0.00547945205479452
"55089",2019,40,0.00826446280991736
"55101",2019,39,0.00492610837438424
"27133",2019,38,0
"55111",2019,39,0.00273972602739726
"55117",2019,38,0.00970873786407767
"12123",2019,38,0
"55125",2019,31,0
"46129",2019,37,0.0048780487804878
"55133",2019,45,0.00273972602739726
"36001",2019,47,0
"30003",2019,36,0
"21037",2019,41,0.00273972602739726
"30009",2019,43,0.00274725274725275
"56009",2019,41,0.00273972602739726
"08043",2019,45,0.00273972602739726
"05071",2019,40,0
"56021",2019,43,0
"05079",2019,12,0
"56025",2019,42,0
"08093",2019,38,0
"29165",2019,14,0.0166666666666667
"20179",2019,39,0
"56035",2019,46,0.0301369863013699
"56037",2019,46,0.00821917808219178
"16081",2019,44,0
"56041",2019,44,0.00273972602739726
"56045",2019,40,0
"01003",2020,38,0
"01027",2020,34,0
"01049",2020,37,0
"01051",2020,31,0
"01055",2020,36,0
"01073",2020,54,0.00819672131147541
"01079",2020,24,0
"01089",2020,47,0
"01097",2020,49,0
"01101",2020,58,0.00554016620498615
"01103",2020,41,0
"01113",2020,44,0
"01117",2020,34,0
"01119",2020,33,0
"01125",2020,34,0
"02013",2020,11,0
"02020",2020,27,0
"02050",2020,7,0
"02068",2020,33,0
"02090",2020,39,0.101092896174863
"02110",2020,19,0.00277008310249307
"02122",2020,10,0
"02170",2020,17,0.00278551532033426
"02185",2020,6,0
"04001",2020,14,0
"04003",2020,45,0.00546448087431694
"04005",2020,44,0
"04007",2020,44,0.0300546448087432
"04012",2020,44,0.00546448087431694
"04013",2020,112,0.549180327868853
"04015",2020,19,0.00279329608938547
"04017",2020,43,0.00546448087431694
"04019",2020,55,0.0355191256830601
"04021",2020,73,0.229508196721311
"04023",2020,44,0.0138888888888889
"04025",2020,45,0.00302114803625378
"04027",2020,49,0.00819672131147541
"05001",2020,36,0
"05003",2020,37,0
"05019",2020,29,0
"05035",2020,45,0.00819672131147541
"05051",2020,39,0
"01071",2020,34,0
"05101",2020,35,0
"05113",2020,37,0
"05119",2020,50,0.00546448087431694
"05139",2020,45,0
"01129",2020,44,0.00273224043715847
"06001",2020,52,0.0546448087431694
"06005",2020,37,0.00835654596100279
"06007",2020,54,0.10655737704918
"06009",2020,48,0.0631868131868132
"06011",2020,42,0.087431693989071
"06013",2020,49,0.0491803278688525
"06015",2020,42,0.0308219178082192
"06017",2020,43,0.0628415300546448
"06019",2020,76,0.270491803278689
"06021",2020,46,0.0796703296703297
"06023",2020,29,0.00819672131147541
"06025",2020,60,0.0765027322404372
"06027",2020,57,0.150273224043716
"06029",2020,83,0.355191256830601
"06031",2020,70,0.191256830601093
"06033",2020,32,0.0113960113960114
"06037",2020,85,0.37431693989071
"06039",2020,64,0.144808743169399
"06041",2020,36,0.0245901639344262
"06043",2020,49,0.131147540983607
"06045",2020,40,0.0628415300546448
"06047",2020,57,0.087431693989071
"06051",2020,51,0.180327868852459
"06053",2020,39,0.040983606557377
"06055",2020,39,0.0410958904109589
"05099",2020,46,0.087431693989071
"06059",2020,56,0.112021857923497
"06061",2020,57,0.112021857923497
"06063",2020,56,0.138888888888889
"06065",2020,87,0.396174863387978
"06067",2020,55,0.0983606557377049
"06069",2020,41,0.046448087431694
"06071",2020,93,0.445355191256831
"06073",2020,74,0.133879781420765
"06075",2020,42,0.0218579234972678
"06077",2020,54,0.0846994535519126
"06079",2020,53,0.0846994535519126
"06081",2020,37,0.0273224043715847
"06083",2020,48,0.0355191256830601
"06085",2020,52,0.0546448087431694
"04023",2020,39,0.0546448087431694
"06089",2020,41,0.0218579234972678
"06093",2020,39,0.0628415300546448
"06095",2020,51,0.0437158469945355
"06097",2020,36,0.0191256830601093
"06099",2020,60,0.101092896174863
"06101",2020,53,0.0846994535519126
"06103",2020,46,0.0901639344262295
"06105",2020,36,0.0816326530612245
"06107",2020,80,0.368852459016393
"06109",2020,41,0.0141643059490085
"06111",2020,50,0.0710382513661202
"06113",2020,45,0.0765027322404372
"08001",2020,49,0.0327868852459016
"08003",2020,14,0
"08005",2020,46,0.0300546448087432
"08007",2020,43,0
"08013",2020,51,0.0573770491803279
"08015",2020,50,0.0434782608695652
"08019",2020,49,0.0502092050209205
"08029",2020,41,0
"08031",2020,53,0.046448087431694
"08035",2020,47,0.0470914127423823
"08041",2020,46,0.0191256830601093
"08043",2020,11,0
"08045",2020,48,0.0136612021857923
"08047",2020,45,0.0252100840336134
"08049",2020,45,0.0114285714285714
"08051",2020,44,0.00895522388059702
"01071",2020,7,0
"01073",2020,46,0.0737704918032787
"08067",2020,45,0.00546448087431694
"08069",2020,49,0.0601092896174863
"08077",2020,44,0.00819672131147541
"08083",2020,44,0.00546448087431694
"08093",2020,50,0.0291545189504373
"08097",2020,12,0
"08099",2020,17,0.0114285714285714
"08101",2020,22,0
"08103",2020,45,0.00821917808219178
"08107",2020,14,0
"08111",2020,9,0
"08113",2020,48,0.00809716599190283
"08123",2020,52,0.0355191256830601
"09001",2020,47,0.0355191256830601
"09003",2020,42,0
"09005",2020,39,0
"09007",2020,39,0.00961538461538462
"09009",2020,46,0.0355191256830601
"09011",2020,41,0.010958904109589
"09013",2020,39,0
"09015",2020,35,0
NA,2020,115,0.597826086956522
NA,2020,41,0.00684931506849315
"10001",2020,39,0
"10003",2020,46,0.00546448087431694
"10005",2020,42,0
"11001",2020,44,0.00273224043715847
"12001",2020,42,0.00273224043715847
"12003",2020,40,0.00550964187327824
"12005",2020,47,0.00550964187327824
"12009",2020,43,0
"12011",2020,49,0.00546448087431694
"12017",2020,43,0.00278551532033426
"12021",2020,41,0
"05027",2020,44,0.00964630225080386
"12031",2020,52,0.00819672131147541
"01053",2020,51,0
"12035",2020,31,0
"12047",2020,46,0.00671140939597315
"12055",2020,31,0
"12057",2020,52,0.00819672131147541
"12059",2020,47,0.00826446280991736
"12061",2020,37,0
"06033",2020,32,0
"01081",2020,39,0
"12073",2020,49,0.00819672131147541
"12077",2020,31,0
"12081",2020,33,0
"01093",2020,46,0
"12085",2020,42,0
"12086",2020,45,0
"12089",2020,42,0
"12091",2020,34,0
"06059",2020,34,0
"12097",2020,32,0
"12099",2020,42,0
"12101",2020,35,0
"12103",2020,46,0
"05113",2020,42,0
"12107",2020,14,0
"12113",2020,47,0
"12115",2020,44,0
"12117",2020,40,0
"12111",2020,33,0
"12127",2020,44,0
"12129",2020,41,0.00550964187327824
"01007",2020,42,0
"13049",2020,26,0.00833333333333333
"13051",2020,46,0.00273972602739726
"13055",2020,32,0
"01025",2020,44,0
"13063",2020,38,0
"13067",2020,36,0
"01031",2020,33,0.00833333333333333
"05027",2020,31,0
"13085",2020,31,0
"01049",2020,46,0.00273224043715847
"13095",2020,49,0.00546448087431694
"08035",2020,32,0
"13115",2020,42,0
"05049",2020,52,0.00546448087431694
"13127",2020,33,0
"13135",2020,43,0.00274725274725275
"13139",2020,44,0
"01067",2020,36,0
"01069",2020,47,0.00275482093663912
"01085",2020,40,0.00495049504950495
"13213",2020,34,0
"13215",2020,42,0.00273224043715847
"01109",2020,33,0
"13245",2020,51,0.00273224043715847
"13247",2020,34,0
"01119",2020,32,0
"01127",2020,41,0
"01129",2020,43,0.00564971751412429
"15001",2020,23,0
"15003",2020,28,0
"15007",2020,15,0
"15009",2020,21,0
"16001",2020,44,0.0491803278688525
"16005",2020,38,0.0165745856353591
"16009",2020,42,0.0245901639344262
"16013",2020,19,0.0219178082191781
"16015",2020,46,0.0327868852459016
"16017",2020,32,0.0273972602739726
"16019",2020,28,0.0138121546961326
"06007",2020,40,0.0054945054945055
"16027",2020,42,0.0437158469945355
"08027",2020,7,0.0260869565217391
"01059",2020,26,0.00821917808219178
"16049",2020,40,0.0245901639344262
"16053",2020,13,0
"16055",2020,26,0.0225988700564972
"16057",2020,21,0.0193905817174515
"16059",2020,46,0.0301369863013699
"16069",2020,28,0.0300546448087432
"16079",2020,41,0.0191256830601093
"16083",2020,24,0.0192307692307692
"16085",2020,40,0.0212765957446809
"08001",2020,38,0
"17019",2020,44,0.00546448087431694
"05019",2020,31,0
"13075",2020,58,0.0546448087431694
"17043",2020,47,0.0109289617486339
"13103",2020,37,0
"12047",2020,46,0.0028328611898017
"17083",2020,44,0.00279329608938547
"17085",2020,32,0
"17089",2020,42,0.025089605734767
"06033",2020,39,0.045643153526971
"01087",2020,46,0
"17117",2020,31,0
"01089",2020,54,0.00821917808219178
"17111",2020,47,0.0269461077844311
"17113",2020,48,0.00824175824175824
"17143",2020,44,0.00274725274725275
"01111",2020,44,0.00546448087431694
"17161",2020,43,0.0028169014084507
"17",2020,42,0
"17167",2020,44,0
"17197",2020,50,0.0110192837465565
"17201",2020,47,0.00273224043715847
"18003",2020,45,0.00546448087431694
"18005",2020,41,0
"05009",2020,32,0.00568181818181818
"17009",2020,33,0
"05015",2020,31,0
"05019",2020,50,0
"18035",2020,35,0
"18037",2020,44,0
"18039",2020,42,0.00546448087431694
"13115",2020,32,0.00275482093663912
"01063",2020,36,0
"12047",2020,44,0
"18063",2020,32,0
"01067",2020,39,0
"05061",2020,42,0.00273224043715847
"17095",2020,33,0.00284900284900285
"18091",2020,38,0.0191256830601093
"06033",2020,52,0.0163934426229508
"01089",2020,44,0
"01093",2020,55,0.0163934426229508
"01099",2020,41,0
"01105",2020,34,0.00273224043715847
"18127",2020,43,0.0163934426229508
"18129",2020,31,0.0028169014084507
"01117",2020,32,0.00273224043715847
"18147",2020,42,0
"18141",2020,47,0.0136612021857923
"18153",2020,39,0
"18157",2020,51,0
"18163",2020,43,0.00546448087431694
"18167",2020,46,0.00273224043715847
"17185",2020,35,0
"18173",2020,33,0.00546448087431694
"18183",2020,51,0
"19013",2020,42,0
"19017",2020,35,0
"19033",2020,18,0
"17027",2020,45,0
"18061",2020,37,0
"05071",2020,47,0.00276243093922652
"01081",2020,40,0
"19113",2020,47,0.00273224043715847
"01101",2020,41,0
"19139",2020,40,0.00273224043715847
"19147",2020,40,0
"05113",2020,42,0.00546448087431694
"19155",2020,41,0
"05127",2020,52,0.00819672131147541
"05141",2020,39,0
"19193",2020,39,0
"20017",2020,24,0
"17053",2020,11,0
"05071",2020,41,0.00273972602739726
"20103",2020,32,0
"20133",2020,44,0.00546448087431694
"08115",2020,40,0.00819672131147541
"20177",2020,44,0.0109289617486339
"20181",2020,13,0.0033003300330033
"20191",2020,45,0.00819672131147541
"20195",2020,38,0.00273972602739726
"20209",2020,53,0.0136612021857923
"21013",2020,34,0
"05009",2020,36,0
"21019",2020,41,0
"21029",2020,37,0.00416666666666667
"21037",2020,43,0
"21043",2020,33,0
"17021",2020,41,0
"18027",2020,43,0.00273224043715847
"21061",2020,33,0
"01057",2020,42,0
"21089",2020,33,0
"13141",2020,37,0
"17069",2020,43,0
"01073",2020,52,0.0191256830601093
"21113",2020,37,0
"17105",2020,37,0.00403225806451613
"21145",2020,44,0.00273224043715847
"01103",2020,33,0
"21185",2020,38,0
"01105",2020,39,0
"01109",2020,37,0
"05119",2020,38,0
"21213",2020,36,0
"21221",2020,34,0
"13301",2020,44,0
"01129",2020,34,0
"22005",2020,31,0
"22015",2020,40,0.00276243093922652
"22017",2020,36,0.00286532951289398
"22019",2020,49,0.00286532951289398
"22033",2020,45,0.00819672131147541
"22047",2020,38,0.00819672131147541
"01073",2020,40,0
"05073",2020,45,0.00274725274725275
"22057",2020,48,0.00273224043715847
"17105",2020,47,0.0028169014084507
"22071",2020,33,0
"05103",2020,34,0.00276243093922652
"22077",2020,32,0
"22079",2020,34,0.00826446280991736
"22087",2020,44,0
"22093",2020,29,0
"22095",2020,31,0
"22099",2020,33,0
"22103",2020,39,0
"22105",2020,34,0
"22109",2020,36,0
"22121",2020,44,0.00819672131147541
"23001",2020,34,0
"23003",2020,36,0.00273224043715847
"17035",2020,42,0
"13141",2020,36,0.00273224043715847
"23011",2020,35,0
"17095",2020,31,0
"23017",2020,36,0
"23019",2020,33,0
"01129",2020,33,0
"23031",2020,39,0
"24003",2020,39,0.00763358778625954
"24005",2020,43,0.00547945205479452
"24",2020,38,0
"24009",2020,35,0
"05015",2020,39,0
"24015",2020,38,0
"24017",2020,34,0
"24019",2020,36,0
"24021",2020,40,0
"24023",2020,37,0
"24025",2020,41,0.00280112044817927
"05061",2020,37,0
"10001",2020,36,0
"01101",2020,37,0
"24033",2020,39,0.00273224043715847
"01129",2020,40,0
"25001",2020,36,0.0056980056980057
"25003",2020,40,0
"25005",2020,42,0.00819672131147541
"25007",2020,37,0.00280112044817927
"25009",2020,40,0
"01059",2020,43,0
"25013",2020,44,0
"25015",2020,39,0
"09007",2020,39,0
"25021",2020,34,0
"19149",2020,42,0
"25025",2020,45,0
"24047",2020,43,0
"26005",2020,37,0.0167130919220056
"12005",2020,22,0
"26019",2020,36,0.00763358778625954
"13019",2020,38,0.0271317829457364
"17017",2020,39,0.0197628458498024
"17027",2020,34,0
"26049",2020,39,0.00273224043715847
"26063",2020,36,0.0263157894736842
"26065",2020,37,0.00273224043715847
"26077",2020,41,0.0185758513931889
"10001",2020,39,0.0219178082191781
"26083",2020,13,0.00854700854700855
"26091",2020,42,0.00546448087431694
"26099",2020,36,0.040133779264214
"26101",2020,30,0
"17125",2020,37,0.00796812749003984
"26113",2020,41,0.00273972602739726
"01099",2020,17,0
"26121",2020,37,0.0241935483870968
"26125",2020,37,0.0201342281879195
"20143",2020,35,0.0164383561643836
"26153",2020,34,0.00864553314121038
"01115",2020,39,0.00304878048780488
"26157",2020,32,0.00583090379008746
"26161",2020,43,0.0163934426229508
"13305",2020,55,0.0273224043715847
"26165",2020,33,0
"27003",2020,38,0
"27005",2020,34,0.00273224043715847
"27007",2020,30,0
"27017",2020,25,0
"17017",2020,22,0
"13075",2020,13,0
"27035",2020,31,0
"27037",2020,40,0.00273224043715847
"27049",2020,35,0
"27053",2020,48,0.00546448087431694
"06033",2020,34,0
"19119",2020,35,0
"27095",2020,33,0
"27109",2020,38,0.00273224043715847
"27123",2020,40,0.00273224043715847
"27",2020,40,0.00273224043715847
"05127",2020,35,0.00273972602739726
"27145",2020,36,0
"01129",2020,33,0
"27169",2020,22,0
"19197",2020,37,0.00280112044817927
"28011",2020,46,0
"12027",2020,44,0
"28035",2020,48,0
"13141",2020,45,0
"18061",2020,49,0.00284090909090909
"28049",2020,53,0.00273224043715847
"01071",2020,47,0
"01077",2020,31,0
"01081",2020,35,0
"28161",2020,31,0
"29003",2020,38,0
"05009",2020,33,0
"19019",2020,42,0.00273972602739726
"29027",2020,35,0
"17017",2020,39,0.00552486187845304
"19031",2020,39,0
"01027",2020,39,0.00274725274725275
"17027",2020,37,0
"01063",2020,40,0.00274725274725275
"01071",2020,51,0.00819672131147541
"13159",2020,35,0
"01073",2020,43,0.00547945205479452
"05079",2020,37,0.00408163265306122
"01099",2020,31,0
"01105",2020,36,0
"29",2020,39,0.0163265306122449
"29",2020,44,0.0163934426229508
"29",2020,36,0
"29",2020,54,0.0136612021857923
"29207",2020,26,0
"29213",2020,22,0
"30013",2020,24,0.00835654596100279
"30027",2020,39,0.00819672131147541
"30029",2020,37,0.0218579234972678
"17059",2020,29,0.0300546448087432
"06033",2020,7,0.0256410256410256
"30049",2020,42,0.0136612021857923
"05079",2020,52,0.0245901639344262
"30063",2020,54,0.0519125683060109
"05107",2020,36,0.00546448087431694
"30075",2020,41,0.0142857142857143
"21197",2020,3,0
"30081",2020,15,0.0221606648199446
"17159",2020,37,0
"30085",2020,12,0
"30087",2020,37,0.0136612021857923
"30089",2020,31,0.0218579234972678
"20179",2020,13,0
"30093",2020,22,0.0218579234972678
"30111",2020,31,0.00824175824175824
"17017",2020,14,0
"08035",2020,42,0.00546448087431694
"13139",2020,26,0
"17095",2020,35,0
"31109",2020,35,0
"31153",2020,39,0.00632911392405063
"31157",2020,36,0.00719424460431655
"13275",2020,14,0
"01129",2020,31,0
"32510",2020,42,0.0546448087431694
"32001",2020,40,0.00550964187327824
"05019",2020,65,0.0683060109289618
"08035",2020,22,0.046448087431694
"32007",2020,30,0.0110192837465565
"19119",2020,38,0.0252808988764045
"32023",2020,21,0.00819672131147541
"32031",2020,50,0.0655737704918033
"32033",2020,44,0.00831024930747922
"33001",2020,32,0
"33005",2020,37,0
"33007",2020,43,0
"33009",2020,35,0
"12057",2020,37,0
"33013",2020,38,0
"33015",2020,41,0
"34001",2020,37,0
"34003",2020,43,0.00824175824175824
"13039",2020,46,0
"17035",2020,44,0
"25009",2020,44,0.00273224043715847
"34015",2020,38,0.00395256916996047
"34017",2020,39,0
"34019",2020,41,0
"17131",2020,42,0.00819672131147541
"09007",2020,41,0.00273224043715847
"34025",2020,37,0
"20127",2020,35,0
"34029",2020,38,0
"34031",2020,37,0
"05139",2020,48,0.00273224043715847
"13301",2020,38,0
"35001",2020,57,0.0245901639344262
"35003",2020,13,0
"35005",2020,23,0
"35",2020,54,0.0573770491803279
"35015",2020,46,0.0302197802197802
"35025",2020,40,0
"05079",2020,14,0
"35028",2020,13,0
"35029",2020,19,0.00282485875706215
"35039",2020,44,0
"08111",2020,45,0.0136612021857923
"35043",2020,44,0.0139664804469274
"35049",2020,44,0.00273224043715847
"35053",2020,14,0
"35055",2020,27,0
"35061",2020,44,0.00557103064066852
"36001",2020,42,0.00821917808219178
"36005",2020,45,0.00273224043715847
"20019",2020,36,0
"36027",2020,35,0
"36029",2020,41,0.00546448087431694
"25009",2020,39,0
"12047",2020,34,0
"01073",2020,33,0
"06031",2020,30,0
"01099",2020,41,0
"12089",2020,27,0
"36061",2020,40,0.00273224043715847
"36063",2020,34,0
"16071",2020,21,0
"36067",2020,37,0
"06059",2020,38,0
"36075",2020,33,0
"12107",2020,33,0
"36081",2020,43,0.00819672131147541
"13245",2020,39,0.0054945054945055
"36087",2020,36,0
"36091",2020,33,0
"18151",2020,36,0
"25025",2020,40,0.0163934426229508
"36109",2020,34,0
"13305",2020,34,0
"36119",2020,38,0.00275482093663912
"17003",2020,33,0
"37011",2020,38,0
"37021",2020,34,0
"21033",2020,34,0
"37031",2020,34,0
"37033",2020,31,0
"37035",2020,42,0
"17035",2020,39,0
"37057",2020,43,0
"37063",2020,40,0
"37065",2020,35,0
"13117",2020,45,0
"04009",2020,40,0
"37077",2020,36,0
"37081",2020,40,0
"37087",2020,41,0
"37095",2020,21,0
"01071",2020,32,0
"37101",2020,39,0
"37107",2020,32,0
"05079",2020,35,0
"01087",2020,29,0
"12085",2020,33,0
"37119",2020,46,0.00546448087431694
"13205",2020,26,0.00280898876404494
"01101",2020,40,0
"37129",2020,34,0
"37131",2020,29,0
"37145",2020,34,0
"37147",2020,36,0
"33015",2020,36,0
"21205",2020,43,0
"37173",2020,38,0.00276243093922652
"05139",2020,31,0
"37183",2020,46,0.00273972602739726
"37199",2020,44,0.0040983606557377
"38007",2020,35,0
"13033",2020,35,0
"38015",2020,37,0
"17017",2020,37,0
"38025",2020,34,0
"38053",2020,34,0
"17131",2020,36,0
"38065",2020,36,0
"38101",2020,35,0
"08001",2020,39,0
"18003",2020,40,0.00277777777777778
"39007",2020,37,0
"39009",2020,32,0
"39013",2020,13,0
"01013",2020,41,0.00819672131147541
"05019",2020,44,0.00291545189504373
"39025",2020,39,0
"17027",2020,39,0
"39029",2020,10,0
"39035",2020,54,0.0273224043715847
"18035",2020,38,0.0040983606557377
"01057",2020,35,0
"01059",2020,45,0.00546448087431694
"39055",2020,41,0
"01063",2020,39,0
"12047",2020,55,0.0191256830601093
"18061",2020,1,0
"01073",2020,42,0.00278551532033426
"17095",2020,38,0
"06033",2020,40,0.0163934426229508
"01079",2020,40,0
"39089",2020,37,0
"39093",2020,39,0.00279329608938547
"19117",2020,42,0.0225988700564972
"01089",2020,39,0
"39099",2020,43,0.00273972602739726
"39103",2020,38,0
"18103",2020,39,0
"01101",2020,51,0.0110803324099723
"18113",2020,36,0
"39133",2020,40,0.00381679389312977
"39135",2020,42,0.00273224043715847
"39145",2020,14,0
"17175",2020,47,0.0111731843575419
"08117",2020,48,0.00831024930747922
"39155",2020,40,0.00840336134453781
"13301",2020,44,0.0110803324099723
"01129",2020,38,0.00408163265306122
"39173",2020,34,0
"19001",2020,36,0.00275482093663912
"40017",2020,36,0
"21043",2020,47,0.00289855072463768
"05025",2020,51,0.00564971751412429
"20033",2020,44,0.00273224043715847
"40037",2020,35,0
"40043",2020,43,0
"05053",2020,26,0
"37101",2020,38,0
"40071",2020,51,0.00546448087431694
"40097",2020,34,0
"40109",2020,53,0.0109289617486339
"20139",2020,36,0
"20143",2020,46,0.00568181818181818
"40121",2020,44,0.00273224043715847
"40135",2020,37,0.00276243093922652
"40143",2020,49,0.00546448087431694
"01129",2020,43,0.00290697674418605
"12003",2020,33,0.0191256830601093
"05007",2020,23,0.0300546448087432
"41005",2020,33,0.0330882352941176
"05027",2020,28,0.0247933884297521
"41013",2020,28,0.0191780821917808
"41017",2020,23,0.0382513661202186
"08035",2020,29,0.0273224043715847
"05053",2020,44,0.0192307692307692
"41025",2020,42,0.0300546448087432
"01071",2020,44,0.040983606557377
"01073",2020,28,0.0304709141274238
"41033",2020,35,0.0710382513661202
"41035",2020,52,0.12568306010929
"06033",2020,29,0.0493150684931507
"20101",2020,46,0.0382513661202186
"19113",2020,36,0.0300546448087432
"01093",2020,36,0.0301369863013699
"41051",2020,36,0.0245901639344262
"41059",2020,38,0.0218579234972678
"05139",2020,27,0.0245901639344262
"41063",2020,27,0.0191256830601093
"41065",2020,24,0.00845070422535211
"01129",2020,34,0.0273224043715847
"08001",2020,42,0
"42003",2020,54,0.0273224043715847
"42005",2020,43,0.00819672131147541
"40007",2020,48,0.00273224043715847
"42011",2020,44,0.00276243093922652
"42013",2020,43,0
"12007",2020,39,0
"42017",2020,33,0.0113960113960114
"42021",2020,44,0
"42027",2020,41,0
"42029",2020,44,0.0028169014084507
"42033",2020,31,0
"17035",2020,44,0.00550964187327824
"42043",2020,46,0.00819672131147541
"18035",2020,52,0.00819672131147541
"20049",2020,34,0
"36029",2020,36,0
"01057",2020,42,0
"01059",2020,32,0
"01063",2020,39,0.00278551532033426
"42063",2020,37,0.00284900284900285
"42069",2020,40,0
"31109",2020,51,0.0136612021857923
"01079",2020,31,0
"42075",2020,41,0.00588235294117647
"42077",2020,41,0
"42079",2020,31,0
"42081",2020,41,0.00273224043715847
"17131",2020,41,0.00273224043715847
"01099",2020,33,0
"01101",2020,43,0
"37131",2020,41,0.00273972602739726
"42101",2020,47,0.0136612021857923
"23025",2020,34,0
"42115",2020,31,0
"36107",2020,39,0
"01129",2020,46,0
"42129",2020,39,0
"36121",2020,33,0
"23031",2020,46,0
"72001",2020,18,0
"72",2020,21,0
"72025",2020,10,0
"72",2020,28,0.044280442804428
"72053",2020,27,0
"72057",2020,31,0
"72061",2020,29,0
"72077",2020,9,0.0172413793103448
"72",2020,22,0.0125391849529781
"72113",2020,23,0
"08111",2020,9,0
"10001",2020,34,0.00279329608938547
"44007",2020,45,0.00546448087431694
"01129",2020,35,0.00546448087431694
"45003",2020,32,0
"20003",2020,35,0
"45015",2020,31,0
"45019",2020,43,0.00273224043715847
"45025",2020,39,0
"45031",2020,32,0
"45037",2020,37,0.00273224043715847
"45041",2020,37,0
"45045",2020,44,0.00273224043715847
"45051",2020,32,0
"45063",2020,39,0.00273972602739726
"17159",2020,40,0.00273224043715847
"45083",2020,45,0.00546448087431694
"23031",2020,39,0
"46011",2020,39,0
"17009",2020,28,0
"46029",2020,38,0.00273224043715847
"08027",2020,41,0.00546448087431694
"40063",2020,19,0
"01071",2020,39,0
"20119",2020,38,0
"46099",2020,38,0
"27113",2020,35,0
"05139",2020,39,0.00273224043715847
"20003",2020,35,0
"01009",2020,42,0
"22027",2020,32,0
"37057",2020,50,0.00546448087431694
"01049",2020,33,0
"47045",2020,31,0.00284900284900285
"12047",2020,46,0.00274725274725275
"01073",2020,37,0
"17095",2020,44,0
"01079",2020,26,0
"47105",2020,38,0
"01089",2020,33,0.00282485875706215
"47119",2020,29,0
"47107",2020,37,0
"01101",2020,35,0.00557103064066852
"12107",2020,31,0.00278551532033426
"47145",2020,35,0
"05133",2020,40,0.00275482093663912
"01117",2020,52,0.00273224043715847
"18153",2020,36,0
"20191",2020,41,0.00277777777777778
"17199",2020,37,0
"20205",2020,33,0
"48013",2020,38,0.00467289719626168
"21013",2020,44,0.00273224043715847
"48029",2020,55,0.0273224043715847
"48037",2020,48,0.00279329608938547
"48039",2020,33,0.00821917808219178
"48041",2020,40,0
"48043",2020,41,0
"22023",2020,52,0.0245901639344262
"48085",2020,37,0.00821917808219178
"48109",2020,46,0.0348258706467662
"01047",2020,46,0.0163934426229508
"48121",2020,44,0.0218579234972678
"48135",2020,36,0
"08041",2020,59,0.0519125683060109
"20051",2020,45,0.00273224043715847
"48167",2020,44,0.00833333333333333
"48183",2020,31,0
"13145",2020,56,0.046448087431694
"18061",2020,40,0
"35023",2020,44,0.0136612021857923
"48221",2020,33,0
"48231",2020,32,0
"01073",2020,46,0.00550964187327824
"05071",2020,34,0.00573065902578797
"48255",2020,6,0
"48257",2020,42,0.00273224043715847
"48273",2020,46,0.0181818181818182
"48303",2020,26,0
"48323",2020,36,0.00288184438040346
"48309",2020,39,0
"01101",2020,44,0.0218579234972678
"48349",2020,42,0.00546448087431694
"48355",2020,46,0.00546448087431694
"06059",2020,44,0.00552486187845304
"48367",2020,35,0.00276243093922652
"05113",2020,31,0
"42105",2020,26,0
"48381",2020,42,0
"48397",2020,32,0.00275482093663912
"20183",2020,33,0
"48439",2020,52,0.0437158469945355
"48453",2020,51,0.00546448087431694
